book_id,search_key,book_title,book_subtitle,book_authors,book_description,industryIdentifiers,text_readingModes,image_readingModes,pageCount,categories,language,imageLinks,ratingsCount,averageRating,country,saleability,isEbook,amount_listPrice,currencyCode_listPrice,amount_retailPrice,currencyCode_retailPrice,buyLink,year,publisher
a416d4dd-8248-4f05-a040-5d334f555d84,fiction,Aesthetics and the Sciences of Mind,N/A,"Greg Currie, Matthew Kieran, Aaron Meskin, Jon Robson","Through much of the twentieth century, philosophical thinking about works of art, design, and other aesthetic products has emphasized intuitive and reflective methods, often tied to the idea that philosophy's business is primarily to analyze concepts. This 'philosophy from the armchair' approach contrasts with methods used by psychologists, sociologists, evolutionary thinkers, and others who study the making and reception of the arts empirically. How far should philosophers be sensitive to the results of these studies? Is their own largely a priori method basically flawed? Are their views on aesthetic value, interpretation, imagination, and the emotions of art to be rethought in the light of best science? The essays in this volume seek answers to these questions, many through detailed studies of problems traditionally regarded as philosophical but where empirical inquiry seems to be shedding interesting light. No common view is looked for or found in this volume: a number of authors argue that the current enthusiasm for scientific approaches to aesthetics is based on a misunderstanding of the philosophical enterprise and sometimes on misinterpretation of the science; others suggest various ways that philosophy can and should accommodate and sometimes yield to the empirical approach. The editors provide a substantial introduction which sets the scene historically and conceptually before summarizing the claims and arguments of the essays.","9780191648403, 019164840X",False,True,273,Philosophy,en,http://books.google.com/books/content?id=5u78AwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=5u78AwAAQBAJ&source=gbs_api,2014,OUP Oxford
266f999f-5ac0-4232-9275-c7ea304d56ca,fiction,Home Before Dark,A Novel,Riley Sager,"In the latest thriller from New York Times bestseller Riley Sager, a woman returns to the house made famous by her father’s bestselling horror memoir. Is the place really haunted by evil forces, as her father claimed? Or are there more earthbound—and dangerous—secrets hidden within its walls? What was it like? Living in that house. Maggie Holt is used to such questions. Twenty-five years ago, she and her parents, Ewan and Jess, moved into Baneberry Hall, a rambling Victorian estate in the Vermont woods. They spent three weeks there before fleeing in the dead of night, an ordeal Ewan later recounted in a nonfiction book called House of Horrors. His tale of ghostly happenings and encounters with malevolent spirits became a worldwide phenomenon, rivaling The Amityville Horror in popularity—and skepticism. Today, Maggie is a restorer of old homes and too young to remember any of the events mentioned in her father's book. But she also doesn’t believe a word of it. Ghosts, after all, don’t exist. When Maggie inherits Baneberry Hall after her father's death, she returns to renovate the place to prepare it for sale. But her homecoming is anything but warm. People from the past, chronicled in House of Horrors, lurk in the shadows. And locals aren’t thrilled that their small town has been made infamous thanks to Maggie’s father. Even more unnerving is Baneberry Hall itself—a place filled with relics from another era that hint at a history of dark deeds. As Maggie experiences strange occurrences straight out of her father’s book, she starts to believe that what he wrote was more fact than fiction.","9781524745189, 1524745189",True,False,402,Fiction,en,http://books.google.com/books/content?id=Dda1DwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=Dda1DwAAQBAJ&dq=fiction&hl=&source=gbs_api,2020,Penguin
4a872f0a-b3eb-4f5c-865b-27f62eda3918,fiction,The Castle in the Forest,A Novel,Norman Mailer,"The final work of fiction from Norman Mailer, a defining voice of the postwar era, is also one of his most ambitious, taking as its subject the evil of Adolf Hitler. The narrator, a mysterious SS man in possession of extraordinary secrets, follows Adolf from birth through adolescence and offers revealing portraits of Hitler’s parents and siblings. A crucial reflection on the shadows that eclipsed the twentieth century, Mailer’s novel delivers myriad twists and surprises along with characteristically astonishing insights into the struggle between good and evil that exists in us all. Praise for The Castle in the Forest “This remarkable novel about the young Adolf Hitler, his family and their shifting circumstances, is Mailer’s most perfect apprehension of the absolutely alien. . . . Mailer doesn’t inhabit these historical figures so much as possess them.”—The New York Times Book Review “Terrifically creepy . . . an icy and convincing portrait of the dictator as a young sociopath.”—Entertainment Weekly “The work of a bold and confident writer who may yet be seen as the preeminent novelist of our time . . . a source of tremendous narrative pleasure . . . Every character . . . lives and breathes.”—South Florida Sun-Sentinel “Blackly hilarious, beautifully written . . . [The Castle in the Forest] has vigor, excitement, humor and vastness of spirit.”—The New York Observer Praise for Norman Mailer “[Norman Mailer] loomed over American letters longer and larger than any other writer of his generation.”—The New York Times “A writer of the greatest and most reckless talent.”—The New Yorker “Mailer is indispensable, an American treasure.”—The Washington Post “A devastatingly alive and original creative mind.”—Life “Mailer is fierce, courageous, and reckless and nearly everything he writes has sections of headlong brilliance.”—The New York Review of Books “The largest mind and imagination [in modern] American literature . . . Unlike just about every American writer since Henry James, Mailer has managed to grow and become richer in wisdom with each new book.”—Chicago Tribune “Mailer is a master of his craft. His language carries you through the story like a leaf on a stream.”—The Cincinnati Post","9781588365903, 1588365905",True,False,498,Fiction,en,http://books.google.com/books/content?id=1vewzAjRzJIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2,3.5,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=1vewzAjRzJIC&dq=fiction&hl=&source=gbs_api,2007,Random House
f1239054-1fbf-4e92-81d7-cb042843faa0,fiction,The Fifth Profession,N/A,David Morrell,"From the bestselling author of First Blood comes a spectacular thriller, in which a former Navy SEAL and a Japanese samurai master are bound together in a terrifying past that never happened.","9780446553292, 0446553298",True,False,402,Fiction,en,http://books.google.com/books/content?id=cPjzAhLmSKcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2,4.5,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=cPjzAhLmSKcC&dq=fiction&hl=&source=gbs_api,2008,Grand Central Publishing
7efa025b-c49a-451a-87f4-1082692f86b3,fiction,This Year You Write Your Novel,N/A,Walter Mosley,"""A straightforward, friendly guide for aspiring writers"" (Los Angeles Times): No more excuses. With award-winning author Walter Mosley as your guide, you can write a novel now. ""Let the lawn get shaggy and the paint peel from the walls,"" bestselling novelist Walter Mosley advises. In this invaluable book of tips, practical advice, and wisdom, Mosley promises that the writer-in-waiting can finish their novel in one year. Intended as both inspiration and instruction, this book provides the tools to turn out a first draft painlessly and then revise it into something finer. Mosley teaches you how to: Create a daily writing regimen to fit any writer's needs -- and how to stick to it. Determine the narrative voice that's right for every writer's style. Hook readers with dynamic characters. Get past those first challenging sentences and into the heart of a story. And much more. ""No-nonsense advice that is sure to set beginning writers along the righteous path to real authorhood."" --Seattle Post-Intelligencer","9780316040433, 0316040436",True,False,67,Language Arts & Disciplines,en,http://books.google.com/books/content?id=WZo0AQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=WZo0AQAAQBAJ&source=gbs_api,2009,Hachette UK
eb0a6554-dd11-4fb0-84d8-ead6e809b1c4,fiction,The Hidden Hindu 2,N/A,Akshat Gupta,"The first battle is lost. The book of Mritsanjeevani is in the wrong hands but Nagendra's plans are not limited only to immortality. What seemed to be the end of all wars was just the beginning of an incredible journey in search of a hidden verse. Om is still incomplete without the knowledge of his past, but he is not alone anymore. Two of the mightiest warriors of all time stand by his side. Two mysterious warriors stand unconditionally with Nagendra too or is there a hidden agendas behind all the allies? Who are LSD and Parimal in real and who is Om? Tighten your seat belts for an adventure in search of words that hold a bigger purpose than even immortality for Divinities and Demons.","9789354926716, 9354926711",True,True,217,Fiction,en,http://books.google.com/books/content?id=2L6CEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=2L6CEAAAQBAJ&source=gbs_api,2022,Penguin Random House India Private Limited
b6a3ae64-b185-4fd1-b565-73a5ac013472,fiction,Memory Power!,N/A,Dhaval Bathia,"Easy Techniques to Remember Names, Faces, Calanders, Dates, Telephone Numbers, Foreign Language, Textbook Answers, Maps, Passwords, Appointmemts, Schedules, Speeches & much much more... A SIMPLE AND EFFECTIVE GUIDE TO MEMORY ENHANCEMENT — Can you remember a list of 20 different objects in less than two minutes? — Can you remember the names of all the people present at a party? — Can you memorize an entire 100-year calendar in less than five minutes? — Can you determine someone’s date of birth or how much money he has in his pocket without him telling you? — Can you remember telephone numbers, passwords, faces, playing cards, appointments, textbook answers with ease? This book will make achieving all this and a lot more possible. In simple and lucid language, its pages impart memory techniques accompanied by practice exercises and colourful illustrations, that have helped countless students, businessmen, professionals, housewives and senior citizens boost their memory as well as their confidence. Students taking various school and college exams will soon find learning History, Geography, Science and languages to be mere child’s play. DHAVAL BATHIA (B.Com, ACS, LLB) is one of the world’s youngest international bestselling authors. He has written five books that have been translated in over 14 languages. His memory feats have won him several international championships, earning him the accolades ‘Human Computer’, ‘Whiz-Kid’, ‘Memory Champ’ and more.","9788184956504, 8184956509",True,True,135,Self-Help,en,http://books.google.com/books/content?id=L2dxBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=L2dxBgAAQBAJ&source=gbs_api,2015,Jaico Publishing House
3bdb6ba8-bdb7-4e85-8d8b-55d18c64a59f,fiction,Encyclopedia of the Novel,N/A,Paul Schellinger,"The Encyclopedia of the Novel is the first reference book that focuses on the development of the novel throughout the world. Entries on individual writers assess the place of that writer within the development of the novel form, explaining why and in exactly what ways that writer is importnant. Similarly, an entry on an individual novel discusses the importance of that novel not only form, analyzing the particular innovations that novel has introduced and the ways in which it has influenced the subsequent course of the genre. A wide range of topic entries explore the history, criticism, theory, production, dissemination and reception of the novel. A very important component of the Encyclopedia of the Novel is its long surveys of development of the novel in various regions of the world.","9781135918262, 1135918260",False,True,838,Literary Criticism,en,http://books.google.com/books/content?id=FPdRAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1,5,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=FPdRAwAAQBAJ&source=gbs_api,2014,Routledge
58ab2f1b-e00e-475e-b14f-1f27a36949a7,fiction,The Zero Game,N/A,Brad Meltzer,"Come play the Zero Game - you can bet your life on it... Matthew Mercer and Harris Sandler are best friends who have plum jobs as senior staffers to well-respected congressmen. But after a decade in Washington, idealism has faded to disillusionment, and they're bored. Then one of them finds out about the clandestine Zero Game. It starts out as good fun - a simple wager between friends. But when someone close to them ends up dead, Harris and Matthew realise the game is far more sinister than they ever imagined - and that they're about to be the game's next victims. On the run, they turn to the only person they can trust: a sixteen-year-old Senate page who can move around the Capitol undetected. As a ruthless killer creeps closer, this idealistic page no only holds the key to saving their lives, but is also determined to redeem them in the process.","9781848947542, 1848947542",True,False,537,Fiction,en,http://books.google.com/books/content?id=716htc8O5ekC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=716htc8O5ekC&source=gbs_api,2009,Hachette UK
d0f4d086-bd04-4cec-a884-319a330bec16,fiction,Girl In Room 105,N/A,Chetan Bhagat,"Hi, I'm Keshav, and my life is screwed. I hate my job and my girlfriend left me. Ah, the beautiful Zara. Zara is from Kashmir. She is a Muslim. And did I tell you my family is a bit, well, traditional? Anyway, leave that. Zara and I broke up four years ago. She moved on in life. I didn't. I drank every night to forget her. I called, messaged, and stalked her on social media. She just ignored me. However, that night, on the eve of her birthday, Zara messaged me. She called me over, like old times, to her hostel room 105. I shouldn't have gone, but I did... and my life changed forever. This is not a love story. It is an unlove story. From the author of Five Point Someone and 2 States, comes a fast-paced, funny and unputdownable thriller about obsessive love and finding purpose in life against the backdrop of contemporary India.","9789354899164, 9354899161",True,False,303,Fiction,en,http://books.google.com/books/content?id=bTDtEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=bTDtEAAAQBAJ&source=gbs_api,2024,Harper Collins
bf88aa39-cd42-4c5a-8ded-5efa1ad88c50,fiction,Trading In Danger,Vatta's War: Book One,Elizabeth Moon,"The first volume in the Vatta's War series - action-packed military SF from the Nebula Award winning author of The Speed of Dark. Ky Vatta is a highly promising military cadet with a great future ahead of her, until an insignificant act of kindness makes her the focus of the Academy's wrath. She is forced to resign, her dreams shattered. For the child of a rich trading family, this should mean disgrace on a grand scale. And yet, to her surprise, Ky is offered the captaincy of a ship headed for scrap with its final cargo. Her orders are absolutely clear, but Ky quickly sees potential profit in altering the journey. Because, whatever the risks, it's in her blood to trade - even if the currency is extreme danger. 'I thoroughly enjoyed Trading in Danger and wholeheartedly recommend it' THE BOOK SMUGGLERS","9780748126828, 0748126821",True,False,304,Fiction,en,http://books.google.com/books/content?id=zGn7OQ8U9b4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=zGn7OQ8U9b4C&source=gbs_api,2010,Hachette UK
3efd77b1-135b-48b3-ac88-1d63964a99bf,fiction,Idealism,New Essays in Metaphysics,"Tyron Goldschmidt, Kenneth L. Pearce","Idealism is a family of metaphysical views each of which gives priority to the mental. The best-known forms of idealism in Western philosophy are Berkeleyan idealism, which gives ontological priority to the mental (minds and ideas) over the physical (bodies), and Kantian idealism, which gives a kind of explanatory priority to the mental (the structure of the understanding) over the physical (the structure of the empirical world). Although idealism was once a dominant view in Western philosophy, it has suffered almost total neglect over the last several decades. This book rectifies this situation by bringing together seventeen essays by leading philosophers on the topic of metaphysical idealism. The various essays explain, attack, or defend a variety of idealistic theories, including not only Berkeleyan and Kantian idealisms but also those developed in traditions less familiar to analytic philosophers, including Buddhism and Hassidic Judaism. Although a number of the articles draw on historical sources, all will be of interest to philosophers working in contemporary metaphysics. This volume aims to spark a revival of serious philosophical interest in metaphysical idealism.","9780198746973, 0198746970",False,True,314,Philosophy,en,http://books.google.com/books/content?id=j_pADwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=j_pADwAAQBAJ&dq=fiction&hl=&source=gbs_api,2017,Oxford University Press
f4abbd0c-ba55-44db-a902-5d414a538190,fiction,Doomsday Book,N/A,Connie Willis,"Journeying back in time to the year 1320, twenty-first century Oxford woman Kivrin arrives in the past during the outbreak of a deadly epidemic.","9781741769746, 1741769744",True,False,701,Fiction,en,http://books.google.com/books/content?id=GhoyFef_qFoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,9,4,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=GhoyFef_qFoC&dq=fiction&hl=&source=gbs_api,2005,Allen & Unwin
a40adbed-2c66-40b3-becd-d048f147f5eb,fiction,The Fictions of Translation,N/A,Judith Woodsworth,"In The Fictions of Translation, emerging and seasoned scholars from a range of cultures bring fresh perspectives to bear on the age-old practice of translation. The current movement of people, knowledge and goods around the world has made intercultural communication both prevalent and indispensable. Consequently, the translator has become a more prominent figure and translation an increasingly present theme in works of literature. Embedding translation in a fictional setting and considering its most extreme forms – pseudotranslation or self-translation, for example – are fruitful ways of conceptualizing the act of translating and extending the boundaries of translation studies. Taken together, the various translational fictions examined in this collection yield new insights into questions of displacement, migration and hybridity, all characteristic of the modern world. The Fictions of Translation will thus be of interest to practising translators, students and scholars of translation and literary studies, as well as a more general readership.","9789027264510, 9027264511",True,True,319,Language Arts & Disciplines,en,http://books.google.com/books/content?id=P0RJDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=P0RJDwAAQBAJ&source=gbs_api,2018,John Benjamins Publishing Company
5aa4743e-a8d4-4daf-84fd-1a2bd4340401,fiction,Bittersweet,How Sorrow and Longing Make Us Whole,Susan Cain,"AN OPRAH BOOK CLUB PICK THE #1 NEW YORK TIMES BESTSELLER -- FROM THE AUTHOR OF THE INTERNATIONAL BESTSELLER QUIET: THE POWER OF INTROVERTS IN A WORLD THAT CAN'T STOP TALKING ""Amazing and profound . . . every single person should read it"" Johann Hari ""Moving and eloquent"" Sunday Times Whether you long for the partner who broke up with you, or the one you dream of meeting; whether you hunger for the happy childhood you'll never have, or for the divine; whether you yearn for a lost person, an unborn child, the fountain of youth, or unconditional love: These are all manifestations of the same great ache... In this inspiring and genre-bending work, Susan Cain - author of the international bestseller Quiet - shows us the power of a ""bittersweet"" outlook: the overlooked tendency to states of longing and poignancy, and a piercing joy at the beauty of the world. Embracing the bittersweet means understanding that light and dark, birth and death - bitter and sweet - are forever paired, and that by recognising this we can find the true path to creativity and connection. Bringing to light the ideas of artists, writers and thinkers from all over the world, and her own quest for answers over the course of a lifetime, Susan Cain fundamentally shifts our understanding of life by teaching us how to turn sorrow into an enriching superpower.","9780241980491, 0241980496",True,False,210,Social Science,en,http://books.google.com/books/content?id=XxExEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=XxExEAAAQBAJ&source=gbs_api,2022,Penguin UK
87820776-c28b-4b31-89c6-9ec2ca20162e,fiction,My Planet,Finding Humor in the Oddest Places,Mary Roach,"From acclaimed, New York Times best-selling author Mary Roach comes the complete collection of her “My Planet” articles published in Reader’s Digest. She was a hit columnist in the magazine, and this book features the articles she wrote in that time. Insightful and hilarious, Mary explores the ins and outs of the modern world: marriage, friends, family, food, technology, customer service, dental floss, and ants—she leaves no element of the American experience unchecked for its inherent paradoxes, pleasures, and foibles. On Cleanliness: Ed has crud vision, and I don’t. I don’t notice filth. Ed sees it everywhere. I am reasonably convinced that Ed can actually see bacteria. . . . He confessed he didn’t like me using his bathrobe because I’d wear it while sitting on the toilet. “It’s not like it goes in the water,” I protested, though if you counted the sash as part of the robe, this wasn’t strictly true. On the Internet: The Internet is a boon for hypochondriacs like me. Right now, for instance, I’m feeling a shooting pain on the side of my neck. A Web search produces five matches, the first three for a condition called Arnold-Chiari Malformation. While my husband, Ed, reads over my shoulder, I recite symptoms from the list. “‘General clumsiness’ and ‘general imbalance,’” I say, as though announcing arrivals at the Marine Corps Ball. “‘Difficulty driving,’ ‘lack of taste,’ ‘difficulty feeling feet on ground.’” “Those aren’t symptoms,” says Ed. “Those are your character flaws.” On Fashion: My husband recently made me try on a bikini. A bikini is not so much a garment as a cloth-based reminder that your parts have been migrating all these years. My waist, I realized that day in the dressing ro","9781621450726, 1621450724",True,False,139,Humor,en,http://books.google.com/books/content?id=WYv0AgAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=WYv0AgAAQBAJ&dq=fiction&hl=&source=gbs_api,2013,Simon and Schuster
f1aa9a69-73be-4444-ba56-59bab041d08f,fiction,Truthful Fictions: Conversations with American Biographical Novelists,N/A,Michael Lackey,"In this new collection of interviews, some of America's most prominent novelists identify the key intellectual developments that led to the rise of the contemporary biographical novel, discuss the kind of historical 'truth' this novel communicates, indicate why this narrative form is superior to the traditional historical novel, and reflect on the ideas and characters central to their individual works. These interviews do more than just define an innovative genre of contemporary fiction. They provide a precise way of understanding the complicated relationship and pregnant tensions between contextualized thinking and historical representation, interdisciplinary studies and 'truth' production, and fictional reality and factual constructions. By focusing on classical and contemporary debates regarding the nature of the historical novel, this volume charts the forces that gave birth to a new incarnation of this genre.","9781623566159, 1623566150",True,True,386,Literary Criticism,en,http://books.google.com/books/content?id=a4nAAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=a4nAAgAAQBAJ&source=gbs_api,2014,Bloomsbury Publishing USA
b0c6b3f4-ac4c-4a11-86a8-9964a630c786,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,64,N/A,en,http://books.google.com/books/content?id=cWYEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=cWYEAAAAMBAJ&dq=fiction&hl=&source=gbs_api,1985,N/A
858c80a1-635c-4434-9381-e861cf94f96c,fiction,A Reunion Of Ghosts,A Novel,Judith Claire Mitchell,"A NATIONAL JEWISH BOOK AWARD FINALIST “The Alter sisters are mordant, wry, and crystalline in wit and vision; it is a tremendous pleasure to rocket through generations of their family histories with them.” —Lauren Groff, New York Timesbestselling author of Fates and Furies, The Monsters of Templeton, and Arcadia In the waning days of 1999, the last of the Alters—three damaged but wisecracking sisters who share an apartment on Manhattan’s Upper West Side—decide it’s time to close the circle of the family curse by taking their own lives. But first, Lady, Vee, and Delph must explain the origins of that curse and how it has manifested throughout the preceding generations. Unspooling threads of history, personal memory, and family lore, they weave a mesmerizing account that stretches back a century to their great-grandfather, a brilliant scientist whose professional triumph became the terrible legacy that defines them. A suicide note crafted by three bright, funny women, A Reunion of Ghosts is the final chapter of a saga lifetimes in the making—one that is inexorably intertwined with the story of the twentieth century itself. “Mitchell explores the mixed-blessing bonds of family with wry wit. This original tale is black comedy at its best.”—People Book of the Week “A rich portrait of a complicated family, at turns violent and hilarious.”—Emma Straub, New York Timesbestselling author","9780062355904, 0062355902",True,False,273,Fiction,en,http://books.google.com/books/content?id=cp-TBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=cp-TBAAAQBAJ&source=gbs_api,2015,Harper Collins
94d5e7f7-d907-4754-ba7b-839649be26b7,fiction,Reading Is Hard Work,Helping Children Understand Dyslexia,Dave Coffey,"Reading is Hard Work is a book for all families who are facing dyslexia or other reading learning disabilities. When our son Tim was in first grade we suspected he had a problem with reading. We were right. The book teaches children that they are not strange or weird. Rather, that God made all of us differently and reading for them is going to be hard work.","1494313472, 9781494313470",False,False,0,Dyslexia,en,http://books.google.com/books/content?id=wZZgngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=wZZgngEACAAJ&dq=fiction&hl=&source=gbs_api,2013,Createspace Independent Publishing Platform
28b0a5bc-7e8c-4b45-bd7a-d08bfd3a20cf,fiction,Save Yourself Happy,Easy Money-Saving Tips for Families on a Budget from Money Mum Official - the SUNDAY TIMES Bestseller,Gemma Bird AKA Money Mum,"THE SUNDAY TIMES BESTSELLER If you're worried about the rising cost of living, Instagram sensation Money Mum is here to help you save thousands without even noticing 'Money Mum, here, coming to you, as always, with another money tip! You don't have to be wealthy or earn a huge salary to achieve all the things you want in life - and I'm here to show you how. Just by spending a little less on everyday small costs or being savvy with your choices, you will naturally have a little more for the finer things in life. My exciting new book will show you everything you need to know to save money and be truly happy forever.' From starting small and making little changes to your everyday habits, through building a second income into your lifestyle, to going for the big goals in your life that you might think are out of your reach - this book will help you reboot your finances one money tip at a time. Inside you'll find: - Money Mum's ultimate deals and tips, covering everything from shopping and bills to selling unwanted items - How to follow a weekly 'No Spend Day' and 'Make Money Day' - What your money mindset does to your anxiety levels and the impact social media has on your spending - Tips for getting the whole family talking about money from an early age - Spending tracker templates, charts and plenty of space for your own notes!","0600637352, 9780600637356",False,False,0,Business & Economics,en,http://books.google.com/books/content?id=O_Qm0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=O_Qm0AEACAAJ&dq=fiction&hl=&source=gbs_api,2023,Hamlyn
627b3225-bb36-4f93-b109-d54a0ba147df,fiction,Lindbergh,N/A,A. Scott Berg,"Lindbergh was the first solo pilot to cross the Atlantic non-stop from New York to Paris, in 1927. This awe-inspiring fight made him the most celebrated men of his day-a romantic symbol of the new aviation age. However, tragedy struck in 1932, where his baby was kidnapped and found dead. The unbearable trial forced Lindbergh into exile in England and France. However, his soon fasciation and involvement with the Nazi regime, resulted in public opinion turning against him. His life was at the forefront of pioneering research in aeronautics and rocketry. Also, his wife became one of the century's leading feminist voices. This biography explores the golden couple who have been considered American royalty.","9781471130083, 1471130088",True,False,1092,Biography & Autobiography,en,http://books.google.com/books/content?id=9bAAAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=9bAAAAAAQBAJ&dq=fiction&hl=&source=gbs_api,2013,Simon and Schuster
96561977-b51b-4efb-b2ac-6c2ed145c882,fiction,The Kid Who Came From Space,N/A,Ross Welford,"The stunning new 10+ story from the bestselling and award-winning author of TIME TRAVELLING WITH A HAMSTER, for anyone who loved the humour of WALL-E, the action of STAR WARS and the deeply touching emotion of ET.","9780008333799, 0008333793",True,False,311,Juvenile Fiction,en,http://books.google.com/books/content?id=PoScDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1,5,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=PoScDwAAQBAJ&source=gbs_api,2020,HarperCollins UK
d2952685-1135-4f81-93ac-b84872ea0727,fiction,Whisper to Me Your Lies,N/A,Novoneel Chakraborty,"Ekantika Pakrashi has just lost the love of her life. Preliminary reports suggest it was no accident. Her boyfriend was murdered in cold blood and the modus operandi resembles that of India's most notorious serial killer of the 1990s: the Cellotape Killer. He was never caught, and if this indeed was him, then he had resurfaced after twenty-one years. Ekantika swears to find the killer and get an emotional closure, but what she doesn't know is that in the process she may end up wounding herself irreversibly. Follow this exciting chase as the dark alley turns out to be a twisted labyrinth and it seems the killer is actually coming for . . . her. Whisper To Me Your Lies is a fast-paced, chilling crime thriller and a poignant tale of a girl's single-minded obsession to find out who altered her life. And why.","9789354923173, 9354923178",True,True,243,Fiction,en,http://books.google.com/books/content?id=onVHEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=onVHEAAAQBAJ&source=gbs_api,2021,Penguin Random House India Private Limited
b89ca0b0-0805-4e89-a2ee-5388fdb3b3c3,fiction,The Craft of Fiction,N/A,Percy Lubbock,"DigiCat Publishing presents to you this special edition of ""The Craft of Fiction"" by Percy Lubbock. DigiCat Publishing considers every written word to be a legacy of humankind. Every DigiCat book has been carefully reproduced for republishing in a new modern format. The books are available in print, as well as ebooks. DigiCat hopes you will treat this work with the acknowledgment and passion it deserves as a classic of world literature.",EAN:8596547120407,True,True,165,Fiction,en,http://books.google.com/books/content?id=O6N_EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=O6N_EAAAQBAJ&dq=fiction&hl=&source=gbs_api,2022,DigiCat
